StartDateTime,UserId,CallType,disconnectType,Total_Handle_Time,Total_Hold_Time,Total_Talk_Time
42:00.1,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,peer,45.699,0,31.794
42:16.6,e974e08f-6dff-4187-a7c2-e21cad1e7452,Inbound_Queue,peer,442.88,1.525,439.355
42:53.1,ce10f099-657a-4707-a80c-a5d10466d0ce,Inbound_Queue,transfer,854.393,211.124,632.303
42:56.8,91ea72ce-e8d9-427c-911e-69db9d3eca9b,Inbound_Queue,peer,1512.041,75.41,1389.674
52:56.7,1c2a0e5d-c17e-4919-9546-46d2d792021a,Inbound_Queue,endpoint,1763.208,357.901,1225.307
54:17.3,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,peer,458.934,0,455.934
58:10.0,52e08b91-dc97-48b3-bbc5-bd48451ead22,Inbound_Queue,peer,571.35,24.832,502.76
59:12.4,94092f0b-90d3-45e2-b500-4debea87dfa4,Inbound_Queue,peer,790.135,250.71,513.425
00:26.4,610d92c5-8f00-4f56-b1ad-4ace5c1acc58,Inbound_Queue,peer,632.879,0,452.879
03:10.5,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,client,129.272,0,121.272
08:29.8,4e77d158-9903-4400-8e78-0d9a23a39875,Inbound_Queue,peer,3043.89,1254.158,1609.732
14:25.3,80676f08-9c92-4132-9233-30f00ebd5609,Inbound_Queue,peer,2436.057,1103.232,1324.151
24:07.8,629c0093-a219-49a6-bcf7-aefdf84ed746,Inbound_Queue,client,346.677,0,176.677
34:11.2,f024f6da-ffb2-42ab-ac8a-06bde41270df,Inbound_Queue,peer,1419.376,0,1307.56
39:21.4,e974e08f-6dff-4187-a7c2-e21cad1e7452,Inbound_Queue,peer,850.99,187.228,656.762
42:41.1,a4ca4f9f-4cb0-4145-9b33-1bafc45fc1ff,Inbound_Queue,endpoint,1134.163,0,954.163
44:29.9,9f3dbb17-1a42-45f6-b59c-c47b90a8a36e,Inbound_Queue,endpoint,877.013,0,841.013
00:58.0,7cb2b3b9-b20b-496f-a7d1-b231ac85d46c,Inbound_Queue,peer,1325.932,283.634,862.298
02:27.7,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,endpoint,184.779,0,4.779
03:53.5,7e343f6a-ea29-4708-b2ba-767bf4520733,Inbound_Queue,client,2707.837,196.168,2505.669
07:14.7,040166c5-a05b-4be2-9fdd-049fcd04f498,Inbound_Queue,peer,2261.23,389.111,1692.119
07:28.3,ed1fcb7a-fca8-4a39-a048-129c8ea27454,Inbound_Queue,peer,1555.203,262.712,1148.525
10:10.4,38aaf3d7-da25-4a9b-9f19-6e19d73d3247,Inbound_Queue,client,1774.679,226.035,1410.748
11:32.3,1a1b0387-e91a-432b-afee-1421669d3709,Inbound_Queue,peer,1219.194,0,1039.194
23:09.7,af512203-3ea2-48d5-bbf5-e46ae915d4d8,Inbound_Queue,peer,802.603,0,622.603
31:54.6,f0b45afb-1194-4ce8-8e8e-356c8c4a5474,Inbound_Queue,peer,771.839,0,591.839
32:00.7,1a84cf8f-6efc-4f95-a0bb-89f4d017a800,Inbound_Queue,transfer,775.087,2.61,592.477
33:51.5,e2fa5f27-e8ad-4205-9138-29ce9ac6a892,Inbound_Queue,peer,693.563,1.775,688.047
36:24.4,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,client,196.067,0,182.211
37:36.5,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,client,549.119,0,369.119
38:44.7,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,peer,1459.362,17.355,1440.007
40:41.6,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,peer,492.755,134.721,356.504
41:34.1,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,550.518,0,464.528
43:31.0,b0f01320-84cb-4f99-85df-7e44bba5baba,Inbound_Queue,transfer,702.192,225.733,469.459
44:53.2,70cdc787-a19d-4670-95ab-d5ce98e547ae,Inbound_Queue,peer,2101.684,177.202,1920.482
51:34.9,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,1428.445,348.234,1074.603
53:48.1,457eb428-bc02-4f52-b77d-e63756825e07,Inbound_Queue,client,2686.514,942.137,1564.377
55:06.4,e47ca893-1edc-49e9-b0bd-58cde8182443,Inbound_Queue,client,215.674,0,149.674
01:35.2,8edfd986-7da5-4c4b-81c3-83266f2a9955,Inbound_Queue,peer,750.154,0,570.154
02:22.2,397cbba2-3e6a-41d8-84bb-bb4c8775bea0,Inbound_Queue,peer,5342.515,2751.885,2585.669
02:46.5,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,496.251,0,316.251
07:44.3,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,peer,1019.572,367.252,472.32
08:13.1,597bddf4-8a4a-4349-af69-fd25a3e396a3,Inbound_Queue,peer,647.732,0,619.732
08:37.5,14dfa860-b731-4b36-9e5f-e3da58bfa76f,Inbound_Queue,client,2110.121,879.598,1050.523
10:46.3,7cb2b3b9-b20b-496f-a7d1-b231ac85d46c,Inbound_Queue,peer,2449.869,208.322,2061.547
12:45.5,e9d88d3f-b816-407b-be29-e652e1ac8720,Inbound_Queue,peer,758.453,76.351,677.565
15:48.5,53d692a1-d4da-4d9d-a256-33737d264b15,Inbound_Queue,peer,2087.12,428.615,1478.505
17:20.1,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,peer,803.337,0,623.337
17:33.5,07673675-154e-4984-88f0-6254dc285e61,Inbound_Queue,endpoint,431.539,0,251.539
18:19.2,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,2252.815,314.969,1757.846
21:07.8,2adad817-f8f6-4b84-876b-7f2153a1232e,Inbound_Queue,transfer,622.623,4.348,598.332
22:27.8,af512203-3ea2-48d5-bbf5-e46ae915d4d8,Inbound_Queue,peer,1013.416,0,833.416
22:55.1,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,495.974,0,315.974
26:52.4,b0996dc3-b802-443c-8596-98eca7bc63f4,Inbound_Queue,peer,2389.838,370.481,1839.357
27:25.4,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,439.019,0,414.352
27:38.2,38aaf3d7-da25-4a9b-9f19-6e19d73d3247,Inbound_Queue,,474.332,0,294.332
29:47.7,ea63a7f4-000e-44c3-9a17-c94ba222767e,Inbound_Queue,peer,1100.783,0,1095.783
30:00.5,d5486df6-8847-4eeb-ab47-076356427abf,Inbound_Queue,peer,3634.803,1362.419,2092.384
30:09.4,f0b45afb-1194-4ce8-8e8e-356c8c4a5474,Inbound_Queue,peer,2395.167,742.196,1472.971
31:34.8,fefd5888-a8c0-4c46-8061-81b2e104efb0,Inbound_Queue,peer,600.464,0,420.464
32:09.8,e2fa5f27-e8ad-4205-9138-29ce9ac6a892,Inbound_Queue,transfer,321.427,3.908,314.786
34:59.8,255d569b-e1cf-46f4-bfba-88b4a69f5455,Inbound_Queue,peer,745.612,71.431,671.486
38:22.8,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,peer,26.696,0,19.832
39:00.4,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,639.288,0,459.288
39:00.5,1a1b0387-e91a-432b-afee-1421669d3709,Inbound_Queue,peer,663.725,0,483.725
40:13.0,54ea8c3b-6ecf-4585-9f16-e952cd6b249b,Inbound_Queue,peer,888.851,0,708.851
41:07.9,6b633a32-ec20-48f4-91dd-503d459eda1f,Inbound_Queue,peer,1027.709,345.083,675.626
41:47.9,9e320771-73b1-4592-819a-7f022b7fb43a,Inbound_Queue,transfer,2391.146,670.337,1713.809
41:54.2,2fdbdbbd-bf46-4ff2-a8d1-082d1edfef81,Inbound_Queue,endpoint,428.634,0,248.634
42:08.6,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,peer,2520.717,690.349,1650.368
42:22.1,d1f986ef-1bad-4c64-9680-a3c042ffcdf3,Inbound_Queue,client,1336.746,214.06,942.686
42:35.9,160993fa-c10c-47f8-ab0e-3604b4f1c927,Inbound_Queue,peer,449.248,0,269.248
42:50.3,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,1214.669,0,1034.669
43:10.8,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,208.316,0,28.316
44:13.7,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,peer,2600.323,375.952,2219.371
44:31.2,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,339.229,0,335.229
44:34.1,addaecc5-bc24-44d4-883f-f667970c2545,Inbound_Queue,client,353.119,100.369,160.959
44:34.6,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,431.418,0,257.418
45:00.9,597bddf4-8a4a-4349-af69-fd25a3e396a3,Inbound_Queue,peer,1510.131,0,1342.131
45:37.6,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,peer,638.935,0,458.935
46:15.0,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,peer,1814.53,123.377,1511.153
47:00.7,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,peer,249.122,0,245.361
47:45.1,e0e99868-ae4e-4d91-a609-ad1f37391890,Inbound_Queue,peer,2131.188,1034.747,954.441
48:47.4,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,client,1390.614,218.383,1170.707
51:11.1,809f8e6c-6117-4ab2-9100-d3a22f659893,Inbound_Queue,peer,996.345,341.978,648.367
51:29.8,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,612.86,0,596.86
52:03.6,d2b5db33-03d0-46a9-a8fc-13794f4d0d6a,Inbound_Queue,peer,1111.944,192.623,739.321
52:57.2,07673675-154e-4984-88f0-6254dc285e61,Inbound_Queue,endpoint,300.645,0,120.645
54:46.8,83182297-7f24-413b-8783-8a80d4ed30c4,Inbound_Queue,transfer,1033.453,8.176,845.277
56:05.3,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,peer,421.042,0,241.042
56:17.2,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,860.121,216.09,627.031
57:09.1,3ada4c7f-b585-4818-9438-b4d5f9d61989,Inbound_Queue,peer,2755.463,598.553,1976.91
58:21.1,e2fa5f27-e8ad-4205-9138-29ce9ac6a892,Inbound_Queue,peer,863.53,50.471,811.059
58:38.1,fefd5888-a8c0-4c46-8061-81b2e104efb0,Inbound_Queue,peer,4970.885,2026.371,2764.514
59:03.5,14dfa860-b731-4b36-9e5f-e3da58bfa76f,Inbound_Queue,client,1847.281,647.865,1019.416
59:52.4,b0f01320-84cb-4f99-85df-7e44bba5baba,Inbound_Queue,peer,527.046,0,524.061
00:14.8,5867c9ef-4b00-4c2e-8626-049028df8d80,Inbound_Queue,client,198.067,0,18.067
00:16.2,b16a44d9-b58a-49ff-bc25-8155079eac20,Inbound_Queue,client,1873.43,682.719,1010.711
00:44.6,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,peer,1176.809,1.518,1169.37
02:33.8,502d6033-517a-49ef-b5a0-632601053d1c,Inbound_Queue,peer,180.582,0,0.582
03:20.3,040166c5-a05b-4be2-9fdd-049fcd04f498,Inbound_Queue,peer,778.032,285.218,312.814
04:06.3,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,904.029,0,724.029
04:07.4,21e90dac-b238-4f78-a740-02b24ae01154,Inbound_Queue,peer,876.197,191.957,682.24
04:27.9,ed1fcb7a-fca8-4a39-a048-129c8ea27454,Inbound_Queue,peer,3241.277,465.492,2659.954
05:05.2,87dc437c-feaf-4fd3-b1a3-5676468dae1d,Inbound_Queue,peer,850.565,0,670.565
05:45.4,255d569b-e1cf-46f4-bfba-88b4a69f5455,Inbound_Queue,peer,836.935,65.316,761.902
07:46.6,6ddb2b56-0b3e-4a47-89f0-d49e23dcd237,Inbound_Queue,peer,1780.526,319.057,1459.469
08:20.4,2fdbdbbd-bf46-4ff2-a8d1-082d1edfef81,Inbound_Queue,endpoint,3420.704,599.446,2641.258
09:04.1,160993fa-c10c-47f8-ab0e-3604b4f1c927,Inbound_Queue,peer,1324.302,301.667,869.821
09:11.4,addaecc5-bc24-44d4-883f-f667970c2545,Inbound_Queue,peer,1401.132,587.587,653.545
10:35.8,53d692a1-d4da-4d9d-a256-33737d264b15,Inbound_Queue,peer,350.829,0,170.829
10:53.0,c9167e6d-1661-460e-bca6-da35ecb2866d,Inbound_Queue,peer,749.39,131.238,438.152
10:53.3,6418b087-04b0-40d8-a517-b7cc92477aed,Inbound_Queue,peer,367.752,0,187.752
11:15.3,af512203-3ea2-48d5-bbf5-e46ae915d4d8,Inbound_Queue,peer,570.489,0,390.489
11:20.4,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,peer,1940.987,352.756,1408.231
11:25.3,457eb428-bc02-4f52-b77d-e63756825e07,Inbound_Queue,client,6350.977,1551.345,4619.632
11:46.1,8edfd986-7da5-4c4b-81c3-83266f2a9955,Inbound_Queue,peer,1676.614,0,1496.614
11:59.0,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,client,426.224,41.517,273.707
12:50.1,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,65.535,0,60.535
12:54.9,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,peer,40.06,0,34.244
14:10.8,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,peer,855.286,308.439,540.847
14:14.4,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,client,302.741,0,122.741
14:23.9,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,598.688,0,592.936
14:46.8,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,1138.089,257.624,859.468
15:07.7,a9db4161-ec04-4fe1-8fa9-4645b96ff374,Inbound_Queue,peer,727.023,0,547.023
15:31.9,1a1b0387-e91a-432b-afee-1421669d3709,Inbound_Queue,peer,4567.311,161.779,4225.532
15:44.5,d1f986ef-1bad-4c64-9680-a3c042ffcdf3,Inbound_Queue,client,409.103,0,229.103
15:44.7,1a84cf8f-6efc-4f95-a0bb-89f4d017a800,Inbound_Queue,peer,2443.136,1385.179,877.957
16:16.8,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,184.73,0,181.73
16:44.7,502d6033-517a-49ef-b5a0-632601053d1c,Inbound_Queue,peer,840.5,0,660.5
17:22.3,e47ca893-1edc-49e9-b0bd-58cde8182443,Inbound_Queue,peer,1209.953,286.903,743.05
17:26.6,b0996dc3-b802-443c-8596-98eca7bc63f4,Inbound_Queue,peer,1454.139,0,1274.139
18:20.9,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,932.268,104.473,647.795
19:45.7,1cb2454f-5ded-4dda-8c81-baeeef4372ec,Inbound_Queue,peer,1184.261,45.701,958.56
20:25.9,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,client,445.902,96.217,169.685
20:58.7,2adad817-f8f6-4b84-876b-7f2153a1232e,Inbound_Queue,peer,1941.319,403.658,1524.948
21:14.6,7cb2b3b9-b20b-496f-a7d1-b231ac85d46c,Inbound_Queue,peer,907.321,183.624,543.697
21:50.9,b0f01320-84cb-4f99-85df-7e44bba5baba,Inbound_Queue,peer,796.399,138.039,655.689
21:57.1,38aaf3d7-da25-4a9b-9f19-6e19d73d3247,Inbound_Queue,client,828.741,237.184,438.574
23:03.0,809f8e6c-6117-4ab2-9100-d3a22f659893,Inbound_Queue,client,267.807,0,87.807
23:03.6,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,398.147,0,385.147
23:49.4,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,peer,229.021,70.835,154.331
24:33.7,6b633a32-ec20-48f4-91dd-503d459eda1f,Inbound_Queue,endpoint,1727.674,492.842,1186.832
26:33.2,ea63a7f4-000e-44c3-9a17-c94ba222767e,Inbound_Queue,client,444.797,0,301.797
27:01.6,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,transfer,1303.215,495.769,796.513
27:04.9,0d7185ba-bb22-4cd1-980f-7ef567a7e79c,Inbound_Queue,peer,837.936,271.815,559.281
27:36.7,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,3498.221,312.85,3182.371
28:46.9,07673675-154e-4984-88f0-6254dc285e61,Inbound_Queue,endpoint,565.38,0,385.38
28:47.0,ef258981-d0bf-4b63-8904-c3eab1f74a6f,Inbound_Queue,peer,1230.755,324.471,797.284
28:47.4,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,peer,242.19,0,236.19
28:51.7,040166c5-a05b-4be2-9fdd-049fcd04f498,Inbound_Queue,peer,1283.72,689.746,413.974
28:57.0,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,endpoint,182.716,0,2.716
30:04.1,83182297-7f24-413b-8783-8a80d4ed30c4,Inbound_Queue,peer,2460.897,704.164,1576.733
31:00.6,d2b5db33-03d0-46a9-a8fc-13794f4d0d6a,Inbound_Queue,peer,419.973,0,239.973
31:15.6,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,client,198.667,0,18.667
31:40.8,5867c9ef-4b00-4c2e-8626-049028df8d80,Inbound_Queue,peer,3075.856,452.639,2443.217
32:16.6,21e90dac-b238-4f78-a740-02b24ae01154,Inbound_Queue,peer,1098.644,0,1086.644
32:19.6,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,1097.417,0,917.417
32:26.3,87dc437c-feaf-4fd3-b1a3-5676468dae1d,Inbound_Queue,client,2343.132,0,2209.336
32:31.4,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,peer,2638.116,1238.807,1219.309
32:34.2,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,client,1134.598,138.856,815.742
32:46.6,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,317.072,0,314.072
32:51.9,d7676e0c-8f59-428a-b165-4fa63b4f8db9,Inbound_Queue,peer,8356.953,2842.19,5334.763
32:58.6,af512203-3ea2-48d5-bbf5-e46ae915d4d8,Inbound_Queue,peer,494.261,0,314.261
33:03.6,14d7a297-4253-44e8-a34f-68bcd9819814,Inbound_Queue,peer,2588.082,452.868,2130.214
33:09.9,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,peer,464.621,0,461.621
33:31.5,9e320771-73b1-4592-819a-7f022b7fb43a,Inbound_Queue,client,1205.305,173.759,851.546
33:58.3,b8b5a757-7176-499d-b93d-8feebb36c09f,Inbound_Queue,peer,360.016,11.079,344.937
34:14.2,c9167e6d-1661-460e-bca6-da35ecb2866d,Inbound_Queue,peer,860.985,115.552,565.433
35:18.5,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,peer,796.83,0,616.83
35:55.8,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,client,102.153,0,62.153
36:28.8,597bddf4-8a4a-4349-af69-fd25a3e396a3,Inbound_Queue,peer,575.36,0,413.36
37:16.5,f0b45afb-1194-4ce8-8e8e-356c8c4a5474,Inbound_Queue,peer,6305.66,929.161,5347.641
37:20.4,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,peer,968.137,11.848,949.537
37:49.4,6418b087-04b0-40d8-a517-b7cc92477aed,Inbound_Queue,client,1243.132,0,1063.132
38:57.2,a9db4161-ec04-4fe1-8fa9-4645b96ff374,Inbound_Queue,peer,3446.403,1084.544,2181.859
39:02.8,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,peer,1862.773,357.018,1498.21
39:13.2,0496289e-0ec0-4060-a396-eb01ed3b22d7,Inbound_Queue,peer,429.643,0,249.643
39:14.8,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,peer,628.778,4.617,620.52
39:19.2,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,client,225.719,0,214.811
40:42.3,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,2090.433,209.539,1877.894
40:52.6,629c0093-a219-49a6-bcf7-aefdf84ed746,Inbound_Queue,peer,56.339,0,27.339
40:56.5,70f68240-114b-419f-835e-33728e8e262f,Inbound_Queue,peer,533.869,30.66,501.263
42:09.1,eb2417e8-cb69-4cd5-a7c3-a625c808bbc8,Inbound_Queue,peer,469.228,0,393.228
42:22.8,193caf00-bddc-4964-a034-44837daa3bb3,Inbound_Queue,peer,530.985,0,350.985
42:53.0,3cee4f26-b17c-4a0e-8faa-22b2f5da37a9,Inbound_Queue,peer,183.376,0,48.376
43:10.7,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,1113.782,0,933.782
43:54.5,4f33a4b0-1d58-402b-9046-16d2157e3b77,Inbound_Queue,peer,493.867,1.925,488.942
44:07.1,502d6033-517a-49ef-b5a0-632601053d1c,Inbound_Queue,peer,2001.769,702.835,1118.934
44:51.6,54ea8c3b-6ecf-4585-9f16-e952cd6b249b,Inbound_Queue,peer,875.633,0,872.633
45:03.3,b16a44d9-b58a-49ff-bc25-8155079eac20,Inbound_Queue,peer,983.551,0,803.551
45:31.6,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,client,284.629,0,104.629
45:45.6,7e343f6a-ea29-4708-b2ba-767bf4520733,Inbound_Queue,peer,1574.929,153.381,1418.624
46:02.5,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,peer,1513.578,251.953,1256.625
46:46.6,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,445.32,0,442.32
47:45.3,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,412.523,0,232.523
48:06.7,ea63a7f4-000e-44c3-9a17-c94ba222767e,Inbound_Queue,peer,549.855,0,516.939
48:23.7,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,260.745,0,80.745
49:18.3,809f8e6c-6117-4ab2-9100-d3a22f659893,Inbound_Queue,peer,334.582,0,154.582
49:35.2,b0f01320-84cb-4f99-85df-7e44bba5baba,Inbound_Queue,peer,1058.954,356.824,697.13
50:33.3,0544876f-4db0-46be-9f60-752ec4413636,Inbound_Queue,peer,1214.234,332.652,728.812
50:42.9,7cb2b3b9-b20b-496f-a7d1-b231ac85d46c,Inbound_Queue,peer,1134.08,0,954.08
52:12.6,d2b5db33-03d0-46a9-a8fc-13794f4d0d6a,Inbound_Queue,transfer,1537.253,909.454,447.799
52:47.2,21fe413d-41f8-4141-8c83-5e392837b340,Inbound_Queue,peer,1498.321,416.296,1078.479
54:01.3,e0e99868-ae4e-4d91-a609-ad1f37391890,Inbound_Queue,peer,275.133,0,129.161
54:13.9,b8b5a757-7176-499d-b93d-8feebb36c09f,Inbound_Queue,peer,1366.794,1.966,1361.045
54:28.0,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,peer,1120.26,0,1117.26
54:34.8,0d7185ba-bb22-4cd1-980f-7ef567a7e79c,Inbound_Queue,peer,4328.247,101.408,4210.839
55:02.5,af512203-3ea2-48d5-bbf5-e46ae915d4d8,Inbound_Queue,peer,1467.01,513.917,773.093
55:11.5,255d569b-e1cf-46f4-bfba-88b4a69f5455,Inbound_Queue,peer,869.716,0,865.716
56:54.6,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,peer,396.205,0,391.253
58:05.5,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,peer,205.672,0,25.672
58:39.0,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,peer,1345.432,154.33,1011.102
59:14.9,0c0ef954-5e4b-4029-b7b5-2348b25edf2e,Inbound_Queue,peer,1725.956,586.667,959.289
59:35.7,0496289e-0ec0-4060-a396-eb01ed3b22d7,Inbound_Queue,peer,977.579,280.07,517.509
59:53.4,160993fa-c10c-47f8-ab0e-3604b4f1c927,Inbound_Queue,transfer,247.709,91.187,119.522
59:54.2,629c0093-a219-49a6-bcf7-aefdf84ed746,Inbound_Queue,peer,536.97,0,369.133
00:32.3,397cbba2-3e6a-41d8-84bb-bb4c8775bea0,Inbound_Queue,peer,1545.165,561.263,979.902
00:37.1,c9167e6d-1661-460e-bca6-da35ecb2866d,Inbound_Queue,transfer,726.271,3.041,543.23
01:09.4,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,peer,340.971,0,325.374
01:26.4,70f68240-114b-419f-835e-33728e8e262f,Inbound_Queue,peer,1082.686,0,1080.686
01:39.8,38aaf3d7-da25-4a9b-9f19-6e19d73d3247,Inbound_Queue,client,437.554,0,311.554
03:15.2,21e90dac-b238-4f78-a740-02b24ae01154,Inbound_Queue,peer,300.956,0,299.007
03:34.6,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,client,200.996,0,20.996
04:02.1,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,1144.179,180.187,783.992
04:13.4,d5486df6-8847-4eeb-ab47-076356427abf,Inbound_Queue,peer,482.223,0,302.223
04:34.7,597bddf4-8a4a-4349-af69-fd25a3e396a3,Inbound_Queue,peer,5786.444,0,5606.444
04:52.4,193caf00-bddc-4964-a034-44837daa3bb3,Inbound_Queue,peer,187.571,0,7.571
04:52.5,3ada4c7f-b585-4818-9438-b4d5f9d61989,Inbound_Queue,peer,755.464,57.925,517.539
05:14.1,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,client,729.403,224.016,325.387
05:20.9,040166c5-a05b-4be2-9fdd-049fcd04f498,Inbound_Queue,client,980.118,309.838,490.28
05:31.2,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,client,206.121,0,26.121
06:00.3,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,peer,791.273,0,611.273
06:03.2,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,1034.377,323.472,707.141
06:06.9,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,1472.835,166.457,1303.656
06:47.6,eb2417e8-cb69-4cd5-a7c3-a625c808bbc8,Inbound_Queue,peer,682.798,0,618.932
07:37.7,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,391.375,0,211.375
07:43.1,809f8e6c-6117-4ab2-9100-d3a22f659893,Inbound_Queue,peer,458.079,65.071,213.008
07:55.5,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,peer,1189.342,181.446,835.165
08:15.9,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,peer,495.706,0,488.706
08:39.9,ea63a7f4-000e-44c3-9a17-c94ba222767e,Inbound_Queue,peer,1034.517,71.966,782.551
08:55.8,4f33a4b0-1d58-402b-9046-16d2157e3b77,Inbound_Queue,peer,771.461,49.777,717.902
09:27.7,ed1fcb7a-fca8-4a39-a048-129c8ea27454,Inbound_Queue,peer,3480.009,474.59,2890.684
09:44.7,e0e99868-ae4e-4d91-a609-ad1f37391890,Inbound_Queue,peer,2429.509,195.898,2159.928
10:21.8,e9a52a16-8aed-4650-ae12-008a27de3264,Inbound_Queue,peer,471.979,0,291.979
11:22.7,6607042e-58ad-440e-a713-936f3bd890f6,Inbound_Queue,peer,2163.94,696.992,1286.948
